,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
0,MissCourtCourt3,C,234648771,1190642633158344704,/MissCourtCourt3/status/1190642633158344704,2019-11-02 14:51:39,1572706299,I started a fundraiser myself to help those impacted by the fires. The money will be distributed to families in need as well as to help animals impacted by the fires. http://gf.me/u/wfddgv ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I started a fundraiser myself to help those impacted by the fires. The money will be distributed to families in need as well as to help animals impacted by the fires. <a class=""twitter-timeline-link"" data-expanded-url=""http://gf.me/u/wfddgv"" dir=""ltr"" href=""https://t.co/uTAWb5Amtn"" rel=""nofollow noopener"" target=""_blank"" title=""http://gf.me/u/wfddgv""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">gf.me/u/wfddgv</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://gf.me/u/wfddgv'],[],False,[],,0,0,0,False,True,1189432031215702016,"[{'screen_name': 'NorCalFireList', 'user_id': '1063467162948460545'}, {'screen_name': 'Sonomagrapes', 'user_id': '70686618'}]"
1,MissCourtCourt3,C,234648771,1190642633158344704,/MissCourtCourt3/status/1190642633158344704,2019-11-02 14:51:39,1572706299,I started a fundraiser myself to help those impacted by the fires. The money will be distributed to families in need as well as to help animals impacted by the fires. http://gf.me/u/wfddgv ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I started a fundraiser myself to help those impacted by the fires. The money will be distributed to families in need as well as to help animals impacted by the fires. <a class=""twitter-timeline-link"" data-expanded-url=""http://gf.me/u/wfddgv"" dir=""ltr"" href=""https://t.co/uTAWb5Amtn"" rel=""nofollow noopener"" target=""_blank"" title=""http://gf.me/u/wfddgv""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">gf.me/u/wfddgv</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://gf.me/u/wfddgv'],[],False,[],,0,0,0,False,True,1189432031215702016,"[{'screen_name': 'NorCalFireList', 'user_id': '1063467162948460545'}, {'screen_name': 'Sonomagrapes', 'user_id': '70686618'}]"
2,EM203ephillips,Emma Phillips,1171145772693409792,1201983386098769920,/EM203ephillips/status/1201983386098769920,2019-12-03 21:55:45,1575410145,@NorCalFireList What further consequences can arise due to these wildfires in California?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1063467162948460545"" dir=""ltr"" href=""/NorCalFireList""><s>@</s><b><strong>NorCalFireList</strong></b></a> What further consequences can arise due to these wildfires in California?</p>",[],[],False,[],,0,0,0,False,False,,[]
3,EM203ephillips,Emma Phillips,1171145772693409792,1201983386098769920,/EM203ephillips/status/1201983386098769920,2019-12-03 21:55:45,1575410145,@NorCalFireList What further consequences can arise due to these wildfires in California?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1063467162948460545"" dir=""ltr"" href=""/NorCalFireList""><s>@</s><b><strong>NorCalFireList</strong></b></a> What further consequences can arise due to these wildfires in California?</p>",[],[],False,[],,0,0,0,False,False,,[]
4,NorCalFireList,Northern California Fire Donation List,1063467162948460545,1192267424134860800,/NorCalFireList/status/1192267424134860800,2019-11-07 02:27:59,1573093679,Survivors of the #CampFire in Butte County still need help as they rebuild their lives. Please consider buying this t-shirt with 100% of proceeds benefiting relief efforts: https://campfire.help  #CaliforniaFires #California,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Survivors of the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CampFire?src=hash""><s>#</s><b>CampFire</b></a> in Butte County still need help as they rebuild their lives. Please consider buying this t-shirt with 100% of proceeds benefiting relief efforts: <a class=""twitter-timeline-link"" data-expanded-url=""https://campfire.help"" dir=""ltr"" href=""https://t.co/N7DFtqTVDh"" rel=""nofollow noopener"" target=""_blank"" title=""https://campfire.help""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">campfire.help</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CaliforniaFires?src=hash""><s>#</s><b>CaliforniaFires</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/California?src=hash""><s>#</s><b>California</b></a></p>",['https://campfire.help'],"['CampFire', 'CaliforniaFires', 'California']",False,[],,0,0,0,False,False,,[]
5,NorCalFireList,Northern California Fire Donation List,1063467162948460545,1192263460903456768,/NorCalFireList/status/1192263460903456768,2019-11-07 02:12:14,1573092734,.@Napafb is hosting a fundraiser on Friday 11/8 to benefit @SonomaFB's #KincadeFire efforts. @GambleFamilyVin and @madfritz will serve wine and beer. Appetizers will be offered. Learn more: https://www.norcalfiredonationlist.com/napa-events  #Napa #Sonomapic.twitter.com/97452BaNnN,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""232969637"" dir=""ltr"" href=""/NapaFB""><s>@</s><b>Napafb</b></a> is hosting a fundraiser on Friday 11/8 to benefit <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""300416772"" dir=""ltr"" href=""/SonomaFB""><s>@</s><b>SonomaFB</b></a>'s <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KincadeFire?src=hash""><s>#</s><b>KincadeFire</b></a> efforts. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""42103517"" dir=""ltr"" href=""/GambleFamilyVin""><s>@</s><b>GambleFamilyVin</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2330469117"" dir=""ltr"" href=""/madfritz""><s>@</s><b>madfritz</b></a> will serve wine and beer. Appetizers will be offered. Learn more: <a class=""twitter-timeline-link"" data-expanded-url=""https://www.norcalfiredonationlist.com/napa-events"" dir=""ltr"" href=""https://t.co/V3cq7SptIy"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.norcalfiredonationlist.com/napa-events""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">norcalfiredonationlist.com/napa-events</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Napa?src=hash""><s>#</s><b>Napa</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Sonoma?src=hash""><s>#</s><b>Sonoma</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/97452BaNnN"">pic.twitter.com/97452BaNnN</a></p>",['https://www.norcalfiredonationlist.com/napa-events'],"['KincadeFire', 'Napa', 'Sonomapic']",True,['https://pbs.twimg.com/media/EIvFS-MU4AEqS2e.jpg'],,3,0,0,False,False,,[]
6,NorCalFireList,Northern California Fire Donation List,1063467162948460545,1192252074882293761,/NorCalFireList/status/1192252074882293761,2019-11-07 01:27:00,1573090020,"The @CountyofSonoma's Animal Services provides evacuation support, including care for evacuated animals, shelter found pets and reunite them with owners, and provides onsite support at evacuation center. Please consider a donation today. #KincadeFire #CaliforniaFires #Donatepic.twitter.com/VqM8g3Q6go","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""54319670"" dir=""ltr"" href=""/CountyofSonoma""><s>@</s><b>CountyofSonoma</b></a>'s Animal Services provides evacuation support, including care for evacuated animals, shelter found pets and reunite them with owners, and provides onsite support at evacuation center. Please consider a donation today. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KincadeFire?src=hash""><s>#</s><b>KincadeFire</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CaliforniaFires?src=hash""><s>#</s><b>CaliforniaFires</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Donate?src=hash""><s>#</s><b>Donate</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/VqM8g3Q6go"">pic.twitter.com/VqM8g3Q6go</a></p>",[],"['KincadeFire', 'CaliforniaFires', 'Donatepic']",True,['https://pbs.twimg.com/media/EIu68QXVAAAwsd5.png'],,7,5,0,False,False,,[]
7,NorCalFireList,Northern California Fire Donation List,1063467162948460545,1192247496736534528,/NorCalFireList/status/1192247496736534528,2019-11-07 01:08:48,1573088928,FUNDRAISER: on Thur 11/7 from 10AM-3PM Epsilon Eta at @UCBerkeley will be serving coffee and tea for donations for @UndocuFund's efforts to support undocumented peoples impacted by the #KincadeFire. Learn more: https://www.facebook.com/events/762147580877121/ … #Berkeleypic.twitter.com/74AbtAAnhf,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">FUNDRAISER: on Thur 11/7 from 10AM-3PM Epsilon Eta at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""176932593"" dir=""ltr"" href=""/UCBerkeley""><s>@</s><b>UCBerkeley</b></a> will be serving coffee and tea for donations for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""919699405615153152"" dir=""ltr"" href=""/UndocuFund""><s>@</s><b>UndocuFund</b></a>'s efforts to support undocumented peoples impacted by the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KincadeFire?src=hash""><s>#</s><b>KincadeFire</b></a>. Learn more: <a class=""twitter-timeline-link"" data-expanded-url=""https://www.facebook.com/events/762147580877121/"" dir=""ltr"" href=""https://t.co/2HfA7XYG2a"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.facebook.com/events/762147580877121/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">facebook.com/events/7621475</span><span class=""invisible"">80877121/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Berkeley?src=hash""><s>#</s><b>Berkeley</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/74AbtAAnhf"">pic.twitter.com/74AbtAAnhf</a></p>",['https://www.facebook.com/events/762147580877121/'],"['KincadeFire', 'Berkeleypic']",True,['https://pbs.twimg.com/media/EIu2xe2UEAAKHB_.jpg'],,1,0,0,False,False,,[]
8,NorCalFireList,Northern California Fire Donation List,1063467162948460545,1192240825482108928,/NorCalFireList/status/1192240825482108928,2019-11-07 00:42:18,1573087338,".@KQED is a #BayArea @NPR station and provides critical, ongoing fire coverage for Northern California, including the recent #KincadeFire. Please consider a donation today: https://www.kqed.org/  #CaliforniaFirespic.twitter.com/Bc3SNFPnEn","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""9677372"" dir=""ltr"" href=""/KQED""><s>@</s><b>KQED</b></a> is a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BayArea?src=hash""><s>#</s><b>BayArea</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""5392522"" dir=""ltr"" href=""/NPR""><s>@</s><b>NPR</b></a> station and provides critical, ongoing fire coverage for Northern California, including the recent <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KincadeFire?src=hash""><s>#</s><b>KincadeFire</b></a>. Please consider a donation today: <a class=""twitter-timeline-link"" data-expanded-url=""https://www.kqed.org/"" dir=""ltr"" href=""https://t.co/QloDQIejhI"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.kqed.org/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">kqed.org</span><span class=""invisible"">/</span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CaliforniaFires?src=hash""><s>#</s><b>CaliforniaFires</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Bc3SNFPnEn"">pic.twitter.com/Bc3SNFPnEn</a></p>",['https://www.kqed.org/'],"['BayArea', 'KincadeFire', 'CaliforniaFirespic']",True,['https://pbs.twimg.com/media/EIuwtX1UEAEF7wo.jpg'],,6,2,0,False,False,,[]
9,NorCalFireList,Northern California Fire Donation List,1063467162948460545,1192239660208050176,/NorCalFireList/status/1192239660208050176,2019-11-07 00:37:40,1573087060,"@KSVYsonoma, #Sonoma Valley's community radio station, provides critical, up-to-date information about wildfires and other disasters. Please consider a donation today. #KincadeFIre #CaliforniaFireshttp://ksvy.org/donate-to-ksvy/ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""71919536"" dir=""ltr"" href=""/KSVYsonoma""><s>@</s><b>KSVYsonoma</b></a>, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Sonoma?src=hash""><s>#</s><b>Sonoma</b></a> Valley's community radio station, provides critical, up-to-date information about wildfires and other disasters. Please consider a donation today. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KincadeFIre?src=hash""><s>#</s><b>KincadeFIre</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CaliforniaFires?src=hash""><s>#</s><b>CaliforniaFires</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://ksvy.org/donate-to-ksvy/"" dir=""ltr"" href=""https://t.co/6V2BpTSa02"" rel=""nofollow noopener"" target=""_blank"" title=""http://ksvy.org/donate-to-ksvy/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ksvy.org/donate-to-ksvy/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://ksvy.org/donate-to-ksvy/'],"['Sonoma', 'KincadeFIre', 'CaliforniaFireshttp']",False,[],,0,2,0,False,False,,[]
